	Gene	wt	00-06	06-12	12-18	18-24	24-30	30-36
YPR111W	DBF20	7.62	9.43	37.59	5.1	5.74	9.62	10.21
YPR112C	MRD1	9.49	8.74	27.49	12.36	29.33	30.63	29.54
YPR113W	PIS1	20.85	25.28	54.76	24.72	16.76	24.66	20.7
YPR118W	MRI1	39.76	52.51	65.58	34.46	22.87	19.5	24.46
YPR120C	CLB5	6.12	9.07	45.81	7.35	10.85	10.2	7.79
YPR121W	THI22	4.5	8.09	7.4	0.23	0.23	0.23	2.79
YPR122W	AXL1	6.1	8.33	21.02	3.05	4.04	3.93	5.54
YPR124W	CTR1	9.41	10.35	52.63	17.63	6.19	4.9	6.26
YPR125W	YLH47	7.13	9.89	37.91	9.43	15.65	14.42	11.05
YPR127W	YPR127W	17.53	35.37	22.44	2.24	6.21	10.18	12.13
YPR128C	ANT1	18.36	23.19	28.51	5.77	8.42	11.62	13.37
YPR129W	SCD6	18.42	22.99	23.78	5.3	6.93	7.78	9.45
YPR131C	NAT3	10.83	9.26	4.07	2.69	13.96	13.1	12.27
YPR133C	SPN1	12.52	12.81	44.35	7.07	7.88	9.24	16.08
YPR134W	MSS18	6.98	8.93	25.07	3.68	10.21	7.42	9.11
YPR135W	CTF4	12.93	15.3	25.79	5.03	7.23	7.64	11.02
YPR137W	RRP9	9.56	14.94	33.83	10.87	8.13	5.03	6.52
YPR138C	MEP3	7.87	8.57	34.48	12.86	4.33	7.41	7.08
YPR139C	VPS66	18.66	17.66	195.2	47.16	16.71	28.32	24.82
YPR140W	TAZ1	10.14	12.7	33.3	11.61	7.2	2.29	5.9
YPR141C	KAR3	6.2	7.71	35.26	6.88	7.53	4.95	5.57
YPR143W	RRP15	8.04	10.4	29.81	17.74	12.15	9.63	7.08
YPR144C	NOC4	7.49	7.48	36.18	20.16	34.36	17.68	18.79
YPR145W	ASN1	32.53	37.35	136.69	38.71	11.2	22.34	26.75
YPR148C	YPR148C	22.21	28.45	76.74	12.25	6.44	10.22	15.03
YPR149W	NCE102	15.54	17	38.06	8.49	0.23	0.23	18.92
YPR154W	PIN3	7.17	8.27	42.53	4	4.44	12.5	33.06
YPR155C	NCA2	6.57	9.39	23.9	13.14	3.5	5.16	6.41
YPR156C	TPO3	6.78	8.66	20.54	8.85	15.45	23.46	6.73
YPR158W	YPR158W	5.2	5.32	28.88	0.23	1.01	6.31	8.8
YPR159W	KRE6	19.19	20.48	67.07	10.74	11.52	22.11	18.99
YPR161C	SGV1	10.36	9.15	55.13	13.18	11.79	12.68	13.08
YPR162C	ORC4	8.29	9.43	40.27	17.52	11.83	8.94	10.08
YPR163C	TIF3	37.35	35.64	105.07	33.68	25.67	41.99	44.59
YPR165W	RHO1	28.54	28.47	80.64	18.25	7.74	8.13	27.17
YPR166C	MRP2	11.02	10.63	15.27	2.61	2.63	1.36	2.97
YPR167C	MET16	19.68	20.4	27.48	4.8	6.85	6.21	10.07
YPR169W	JIP5	12.07	16.72	30.37	7.5	9.94	10.09	11.26
YPR171W	BSP1	23.8	25.04	39.66	7.72	13.43	14.71	22.45
YPR173C	VPS4	12.08	13.49	75.79	13.29	8.34	8.81	12.06
YPR175W	DPB2	7.52	7.44	46.46	7.42	3.98	4.32	12.72
YPR176C	BET2	9.99	13.28	42.16	7.4	23.76	35.81	23.46
YPR178W	PRP4	7.66	6.05	74.01	6.26	6.28	13.64	11.95
YPR179C	HDA3	9.53	7.55	49.32	11.9	4.28	4.59	7.33
YPR180W	AOS1	13.95	17.92	61.82	22.49	14.48	12.05	13.44
YPR181C	SEC23	23.55	23.28	39.34	9.24	5.11	9.83	15.69
YPR182W	SMX3	10.97	12.45	8.57	0.23	6.13	4.4	6.67
YPR183W	DPM1	34.26	25.33	49.86	26.79	16.57	26.81	75.54
YPR184W	GDB1	12	11.7	29.29	0.23	1.21	7.38	22.76
YPR185W	ATG13	10.39	10.75	55.23	18.41	10.18	8.05	10.33
YPR186C	PZF1	4.65	4.56	17.67	2.13	5.14	5.9	6.18
YPR187W	RPO26	15.64	16.56	27.83	10.36	9.67	7.33	6.76
YPR188C	MLC2	13.5	14.94	24.11	13.45	14.42	6.54	8.18
YPR189W	SKI3	16.23	12.11	45.57	15.8	11.36	6.03	9.37
YPR190C	RPC82	8.95	10.33	37.48	17.89	13.61	15.04	16.76
YPR191W	QCR2	19.12	19.4	85.79	13.3	8.51	30.1	26.58
YPR198W	SGE1	17.29	21.95	101.63	17.15	14.24	20.78	14.06
YPR199C	ARR1	11.56	9.99	52.7	6.68	14.15	18.01	20.37
R0010W	FLP1	20.83	57.78	9.86	4.98	0.23	5.15	9.61
R0020C	REP1	13.37	12.35	45.24	13.76	9.39	10.2	16.27
R0030W	RAF1	9.21	9.6	33.44	7.69	3.65	3.36	11.42
R0040C	REP2	12.01	13.32	76.47	15.39	6.52	12.73	14.67
YAL044W-A	YAL044W-A	37.42	26.26	31.23	14.58	18.17	11.46	22.44
YAR028W	YAR028W	9.81	12.26	65.97	30.68	27.16	22.17	17.5
YAR068W	YAR068W	4.46	4.95	10.71	4.63	0.23	0.23	1.29
YBL107C	YBL107C	8.87	8.86	26.12	13.96	13.26	4.88	2.22
YBL104C	YBL104C	5.16	8.89	20.89	11.78	5.86	4.05	3.92
YBL095W	YBL095W	5.72	5.95	40.57	10.21	4.89	3.8	5.23
YBL086C	YBL086C	5.69	7.93	35.82	2.78	3.39	5.72	9.68
YBL081W	YBL081W	2.97	0.63	21.46	13.91	1.42	0.23	4.03
YBL071C-B	YBL071C-B	17.22	14.93	5.59	0.23	1.43	6.72	23.2
YBL059W	YBL059W	10.23	9.04	40.32	10.94	5	0.23	11.96
YBL010C	YBL010C	4.73	4.2	84.64	33.04	9.06	6.71	5.47
YBR007C	DSF2	6.09	7.57	21.15	2.71	4.35	4.01	4.77
YBR013C	YBR013C	60.08	86.93	20.67	9.13	16.29	8.38	4.85
YBR028C	YBR028C	8.17	11.78	29.89	7.33	6.67	9.7	4.83
YBR047W	FMP23	24.97	34.79	20.25	0.23	7.68	4.5	2.79
YBR053C	YBR053C	33.81	42.98	45.62	8.59	8.29	12.33	31.17
YBR056W	YBR056W	34.43	54.87	39.2	7.78	11.48	15.62	21.82
YBR062C	YBR062C	11.74	13.44	28.09	13.41	6.6	4.15	5.65
YBR063C	YBR063C	5.8	6.32	13.9	2.08	1.52	1.4	4.02
YBR071W	YBR071W	2.52	2.96	23.83	3.43	4.24	2.18	4.59
YBR074W	YBR074W	17.51	20.5	21.64	11.26	13.55	9.86	5.73
YBR090C	YBR090C	12.86	12.57	21.67	9.17	10.19	7.33	6.92
YBR096W	YBR096W	27.72	31.94	44.01	16.75	15.4	8.78	21.8
YBR137W	YBR137W	31.49	29.56	225.5	43.02	30.76	16.75	20.68
YBR138C	YBR138C	7.64	8.77	47.31	14.55	2.46	3.88	11.13
YBR141C	YBR141C	8.26	9.62	34.31	20.54	28.22	23.36	20.59
YBR187W	GDT1	35.41	33.67	354.46	33.65	24.76	27.65	55.64
YBR197C	YBR197C	6.4	7.4	37.64	12.72	12.46	10.08	9.57
YBR204C	YBR204C	17.17	20.1	1005.94	31.54	17	27.49	18.31
YBR220C	YBR220C	7.1	16.66	26.2	8.35	34.82	25.47	8.13
YBR230W-A	YBR230W-A	24.48	21.29	6.71	5.67	4.77	3.25	8.8
YBR235W	YBR235W	10.41	13.13	16.81	10.03	8.3	5.04	4.81
YBR239C	YBR239C	4.51	4.37	30.8	16.12	5.32	0.23	5.25
YBR241C	YBR241C	34.14	30.12	103.24	20.41	14.82	24.51	40.64
YBR242W	YBR242W	6.23	9.2	26.18	8.66	15.75	12.22	6.78
YBR246W	YBR246W	11.58	12.88	104.58	23.04	17.43	14.69	14.16
YBR255C-A	YBR255C-A	6.29	6.58	11.42	1.18	2.82	0.23	0.23
YBR269C	FMP21	9.2	7.62	33.76	5.45	5.61	4.58	7.52
YBR270C	BIT2	9.83	11.21	43.22	7.75	9.56	9.61	14.65
YBR271W	YBR271W	6.77	8.65	42.27	11.73	17.2	17.07	12.97
YBR287W	ZSP1	13.12	10.63	65.64	14.64	3.52	7.31	11.24
YCL056C	YCL056C	5.84	10.46	12.73	4.3	3.79	3.42	3.76
YCL049C	YCL049C	27.51	32.86	94.71	22.71	19.9	11.25	13.22
YCL047C	YCL047C	12.81	11.03	82.92	20.56	4.25	4.62	7.99
YCL026C-B	HBN1	52.97	75.63	59.8	9.45	8.42	6.25	13.61
YCL021W-A	YCL021W-A	20.29	17.98	10.76	4.85	0.23	0.23	11.92
YCL002C	YCL002C	12.83	14.95	50.26	16.79	22.05	33.57	18.99
YCR015C	YCR015C	8.78	10.76	38.48	15.71	23.58	12.65	10.97
YCR016W	YCR016W	9.3	12.12	65.86	32.99	25.86	37.72	19.93
YCR024C-B	YCR024C-B	20.77	15.89	59.78	21.17	1.62	4.34	16.1
YCR043C	YCR043C	14.72	14.11	34.12	12.33	15.21	12.39	8.6
YCR051W	YCR051W	16.59	33.28	31.56	28.41	53.85	50.7	19.91
YCR061W	YCR061W	28.69	25.96	62.38	4.57	7.28	14.09	7.61
YCR075W-A	YCR075W-A	20.6	11.59	18.34	6.51	1.46	0.23	5.44
YCR076C	YCR076C	12.32	15.62	93.28	27.21	24.98	12.73	17.36
YCR087C-A	LUG1	20.66	13.41	34.08	16.51	12.35	7.36	8.76
YCR090C	YCR090C	24.4	28.55	107.02	33.44	38.7	15.88	18.03
YCR095C	OCA4	6.95	7.86	35.46	12.29	3.21	3.34	5.45
YCR102C	YCR102C	15.34	17.99	82.01	47.26	40.08	13.06	14.57
YDL246C	SOR2	20.1	29.02	43.55	32.15	23.16	7.03	17.8
YDL241W	YDL241W	12.68	9.29	34.46	12.53	9.42	7.23	20.21
YDL233W	YDL233W	16.35	15.28	132.92	36.48	13.1	10.2	18.37
YDL211C	YDL211C	7.25	5.62	38.51	2.8	0.23	1.17	5.23
YDL183C	YDL183C	32.57	15.95	63.43	20.63	5.24	7.86	62.12
YDL180W	YDL180W	6.42	6.59	29.02	1.73	0.23	2.81	5.63
YDL177C	YDL177C	2.91	5.79	16.23	3.07	1.74	0.23	1.55
YDL160C-A	YDL160C-A	7.61	8.9	20.1	16.36	10	5.56	3
YDL157C	YDL157C	33.32	23.95	59.75	23.26	16.16	11.57	20.28
YDL156W	YDL156W	3.15	5.86	17.62	8.85	0.23	0.23	3.04
YDL144C	YDL144C	20.98	34.18	33.12	9.11	24.87	28.85	21.6
YDL133W	YDL133W	7.65	6.19	17.43	3.15	2.59	4.45	8.15
YDL121C	YDL121C	20.76	19.14	34.87	13.25	17.96	21.24	14.57
YDL119C	YDL119C	7.01	6.66	49.69	5.62	1.95	8.31	7.34
YDL086W	YDL086W	40.31	55.63	40.97	14.23	13.38	18.12	51.69
YDL073W	YDL073W	7.88	8.99	18.74	1.52	4.7	7.3	8.86
YDL063C	YDL063C	12.42	17.46	45.49	19.89	20.93	32.33	39.67
YDL027C	YDL027C	7.62	9.21	46.91	8.17	3.47	6.35	8.96
YDL025C	YDL025C	9.22	9.74	40.67	0.23	0.23	3.37	5.99
YDL012C	YDL012C	7.87	6.4	9.43	0.23	0.23	0.23	3.11
YDR020C	DAS2	3.63	5.06	54.33	17.02	26.62	26.3	14.66
YDR049W	YDR049W	6.97	8.66	43.83	11.98	6.91	9.89	10.22
YDR056C	YDR056C	30.33	26.07	57.27	25.77	25.32	13.9	13.51
YDR061W	YDR061W	8.6	10.73	70.91	11.01	6.36	10.45	12.84
YDR066C	RTR2	8.95	10.01	22.15	9.15	6	6.07	8.14
YDR067C	OCA6	7.02	6.47	71.96	9.91	4.19	0.23	6.49
YDR089W	YDR089W	8.61	8.19	31.01	4.92	3.79	4.96	9.93
YDR090C	YDR090C	5.36	7.81	59.66	16.18	15.58	16.86	6.62
YDR111C	ALT2	9.32	10.99	45.2	14.43	4.73	4.22	8.53
YDR115W	YDR115W	6.41	6.51	22.34	3.12	0.23	0.23	3.16
YDR119W	YDR119W	18.85	24.05	53.3	18.4	17.03	21.97	17.01
YDR132C	YDR132C	5.87	7.42	31.88	11.6	15.24	4.37	7.04
YDR161W	YDR161W	19.03	19.17	118.41	37.02	56.24	30.86	34.23
YDR179W-A	YDR179W-A	7.58	8.45	35.48	6.1	5.35	6.72	10.76
YDR210W	YDR210W	10	6.61	24.12	7.9	2.2	4.2	6.33
YDR222W	YDR222W	9.1	9.56	50.96	7.45	2.15	4.01	10.9
YDR248C	YDR248C	18.15	23.1	54.24	13.43	6.53	8.06	11.33
YDR249C	YDR249C	4.81	6.48	49.31	5.06	5.12	6.29	7.45
YDR262W	YDR262W	8.89	9.28	49.93	6.95	6.44	8.62	10.67
YDR286C	YDR286C	7.97	10.6	22.37	5.08	2.33	0.23	0.23
YDR291W	HRQ1	10.53	8.31	34.27	15.83	12.98	4.29	7.77
YDR306C	YDR306C	7.53	7.57	50.24	7.93	12.22	14.9	24.58
YDR307W	YDR307W	14.24	17.17	44.62	5.53	6.18	6.88	9.26
YDR319C	YDR319C	6.56	7.01	72	16.13	4.01	3.78	7.64
YDR333C	YDR333C	10.79	12.07	57.78	8.35	7.45	10.74	15.08
YDR336W	YDR336W	9.04	11.32	47.83	10.25	13.35	5.85	5.85
YDR348C	YDR348C	6.81	8.71	35.45	17.79	18.88	24.23	9.37
YDR352W	YDR352W	5.86	7.53	65.58	30.78	18.66	17.38	12.61
YDR357C	YDR357C	6.3	17.6	9.11	9.37	11.17	7.74	2.29
YDR370C	YDR370C	7.45	9.58	51.34	7.58	2.81	5.96	9.19
YDR371W	CTS2	10.01	14.77	53.41	10.79	8.06	8.45	9.54
YDR379C-A	YDR379C-A	3.78	7.5	3.76	0.23	0.23	0.23	0.23
YDR387C	YDR387C	8.67	8.52	63.1	10.72	2.67	5	8.17
YDR391C	YDR391C	8.27	10.59	20.96	0.23	9.14	13	11.35
YDR412W	RRP17	8.8	11.61	26.13	8.91	10.79	18.92	10.76
YDR415C	YDR415C	10.81	11.74	33.32	4.79	9.61	15.25	13.02
YDR444W	YDR444W	6.84	8.72	38.63	20.85	7.81	3.94	5.56
YDR476C	YDR476C	22.1	25.93	21.18	4.94	14.32	21.25	23.38
YDR514C	YDR514C	6.08	7.06	44.94	9.71	4.17	4.37	4.65
YDR520C	YDR520C	4.52	5.74	16.9	2.63	3.35	4.85	3.77
YDR524C-B	YDR524C-B	11.44	9.79	15.26	8.23	0.23	0.23	8.25
YDR532C	YDR532C	5.73	8.44	12.7	0.23	0.76	11.61	3.79
YDR539W	YDR539W	17.11	17.68	186.84	15.35	9.44	8.35	12.94
YEL077C	YEL077C	6.98	5.31	33.36	6.59	3.21	23.78	10.29
YEL025C	YEL025C	13.49	9.01	31.86	8.37	7.92	7.33	5.37
YEL007W	YEL007W	4.99	5.99	19.64	7.85	11.67	5.94	3.04
YER034W	YER034W	2.36	3.12	5.23	0.23	4.57	7.22	7.11
YER064C	YER064C	3.58	10.97	26.68	7.69	12.76	19.81	6.56
YER067W	YER067W	5.82	5.5	28.76	0.23	0.23	0.23	7.6
YER071C	YER071C	10.38	7.72	18.97	8.05	1.07	3.01	5.28
YER076C	YER076C	11.22	11.04	78.66	15.15	6.46	11.43	7.53
YER077C	YER077C	6.22	8.23	39.09	6.16	3.93	4.49	9.25
YER078C	YER078C	20.54	27.6	48.11	8.37	8.83	11.88	15.08
YER079W	YER079W	4.05	5.88	7.91	0.23	0.23	1.37	6.76
YER128W	YER128W	9.32	10.19	33.25	12.5	5.26	5.47	8.95
YER130C	YER130C	5.73	8.22	14.95	0.23	5.44	4.74	5.27
YER134C	YER134C	9.65	21.86	114.31	20.01	46.99	27.61	17.21
YER156C	YER156C	20.97	22.14	97.61	26.97	24.13	16.84	16.79
YER163C	YER163C	41.58	48.15	56.83	21.71	18.55	13.12	13.68
YER182W	FMP10	7.69	8.62	23.63	1.07	2.92	8.64	6
YER186C	YER186C	13.22	17.67	39.9	19.79	24.56	17.34	8.86
YFL066C	YFL066C	5.1	3.48	20.54	3.89	0.23	13.73	5
YFL046W	FMP32	12.47	13.36	61.41	17.35	13.41	10.55	10.85
YFL042C	YFL042C	11.72	15.14	60.24	6.26	6.52	8.14	17.14
YFL034W	YFL034W	11.32	9.49	34.1	8.04	2.72	2.85	7.33
YFR006W	YFR006W	40.56	36.01	190.27	25.45	12.01	18.5	29.85
YFR018C	YFR018C	15.8	21.74	40.69	23.01	44.86	25.36	25.6
YFR032C-B	YFR032C-B	24.69	20.1	13.29	11.31	1.82	3.98	38.94
YFR039C	YFR039C	10.88	14.44	39.81	7.63	3.85	8.05	13.9
YFR045W	YFR045W	5.08	7.11	33.73	0.23	0.23	2.06	4.78
YFR055W	IRC7	9.65	10.44	162.22	32.39	26.84	36.85	10.17
YGL261C	PAU11	2.42	8.69	3.91	0.23	0.23	0.23	0.23
YGL242C	YGL242C	18.83	19.55	57.25	21.02	16.66	9.91	9.51
YGL230C	YGL230C	32.1	39.67	11.05	3.47	1.73	0.91	11.07
YGL185C	YGL185C	11	15.16	47.37	13.1	21.85	19.91	9.61
YGL176C	YGL176C	3.06	6.07	19.88	7.76	1.97	0.23	2.78
YGL159W	YGL159W	9.38	12.12	59.71	30.17	11.89	6.62	7.7
YGL140C	YGL140C	13.16	15.27	26.53	7.57	19.66	10.28	6.43
YGL117W	YGL117W	17.81	20.41	54.08	16.3	13.99	16.82	14.8
YGL114W	YGL114W	13.3	12.3	35.92	9.81	5.15	4.4	8.89
YGL101W	YGL101W	8.86	10.8	28.35	6.64	11.98	13.85	7.1
YGL085W	YGL085W	5.98	6.06	67	11.9	10.14	7.83	7.86
YGL082W	YGL082W	8.98	14.67	30.86	13.63	6.63	12.59	9.11
YGL080W	FMP37	9	7.45	38.63	9.97	9.35	7.63	9.74
YGL079W	YGL079W	20.66	20.46	42.46	23.52	26.89	21.73	21.07
YGL036W	YGL036W	6.88	6.67	11.36	0.23	0.23	7.53	10.17
YGL010W	YGL010W	4.27	6.94	21.18	2.41	3.84	4.81	6.19
YGR001C	AML1	31.22	43.58	45.16	18.26	24.55	24.39	24.84
YGR015C	YGR015C	7.09	8.6	51.14	4.85	13.38	10.92	8.5
YGR017W	YGR017W	10.29	10.91	56.78	10.35	5.02	3.75	8.73
YGR021W	YGR021W	4.32	6.49	10.67	0.23	0.89	0.23	2.49
YGR026W	YGR026W	32.17	27.96	56.54	11.18	17.13	20.05	27.68
YGR031W	YGR031W	9.59	12.27	49.89	11.43	45.46	51.4	40.02
YGR042W	YGR042W	5.31	5.81	26.8	8.95	0.23	2.2	5.64
YGR071C	YGR071C	4.52	5.29	19.89	5.28	0.23	0.23	0.23
YGR079W	YGR079W	7.86	6.4	27.76	6.97	10.59	9.7	12.25
YGR093W	DRN1	9.06	11.56	39.47	11.39	10.58	8.18	11.51
YGR102C	YGR102C	10.31	13.19	36.05	10.96	12.01	13.45	12.8
YGR111W	YGR111W	17.32	33.42	27.88	7.71	7.33	13.58	15.15
YGR117C	YGR117C	12.48	17.42	28.6	5.37	16.84	29.55	19.47
YGR122W	YGR122W	9.31	8.16	160.71	4.42	10.45	21.69	15.73
YGR125W	YGR125W	10.61	14.62	26.09	9.3	7.06	7.96	8.39
YGR127W	YGR127W	3.75	4.97	20.78	3.11	2.51	4.74	7.22
YGR130C	YGR130C	7.31	14.87	13.9	0.23	6.33	10.1	8.6
YGR146C	YGR146C	2.07	4.12	9.21	0.23	0.23	3.41	4.75
YGR149W	YGR149W	6.99	9.13	34.32	3.66	4.59	7.17	10.41
YGR161C	RTS3	2.85	3.02	67.48	0.23	5.75	4.82	6.87
YGR168C	YGR168C	8.02	8.06	20.03	4.7	7.37	7.85	12.05
YGR173W	RBG2	16.36	15.84	29.93	7.38	24.06	28.44	26.52
YGR201C	YGR201C	53.57	86.34	47.29	5.3	14.29	10.31	23.74
YGR210C	YGR210C	32.96	36.58	60.04	13.33	5.85	7.95	26.15
YGR235C	YGR235C	8.86	10.06	45.04	13	9.41	7.22	10.56
YGR237C	YGR237C	6.53	8.21	17.42	8	2.62	3.38	6.95
YGR250C	YGR250C	9.38	10.56	27.66	6.44	1.23	5.31	11.49
YGR251W	YGR251W	4.55	4.13	22.75	8.75	4.46	4.84	8.28
YHL050C	YHL050C	6.44	4.75	28.24	5.6	2.41	19.37	7.86
YHL039W	YHL039W	15.37	19.91	42.46	18.31	27.3	31.05	21.07
YHL029C	OCA5	4.79	5.61	29.73	3.1	0.23	0.23	4.74
YHL026C	YHL026C	5.04	4.42	33.35	6.49	5.84	3.73	5.85
YHL017W	YHL017W	13.2	12.93	792.16	14.69	5.81	6.08	13.39
YHL008C	YHL008C	6.4	7.98	22.31	4.32	3.21	7.48	8.05
YHR009C	YHR009C	17.16	15.96	40.15	9.16	3.36	9.04	16.65
YHR045W	YHR045W	13.7	12.9	99.46	23.43	10.54	10.32	11.37
YHR054C	YHR054C	6.41	10.47	18.43	2.81	3.05	3.96	6.23
YHR078W	YHR078W	18.33	14.58	48.12	16.66	6.62	6.3	14.82
YHR097C	YHR097C	4.72	7.03	28.44	4.08	6.14	10.05	6.28
YHR112C	YHR112C	16.69	25.61	58.27	11.48	12.05	16.9	15.3
YHR132W-A	IGO2	10.91	13.48	40.79	10.1	6.2	6.26	9.48
YHR138C	YHR138C	14.37	20.81	19.71	0.23	0.23	1.83	11.37
YHR162W	YHR162W	20.91	17.35	43.52	14.82	2.3	1.8	15.86
YHR192W	YHR192W	11.32	12.34	39.77	8.94	12.55	13.83	15.74
YIL176C	PAU14	2.2	4.59	5.56	1.75	0.23	0.23	0.23
YIL169C	YIL169C	59.57	111.02	15.19	4.2	61.55	14.46	8.09
YIL165C	YIL165C	3.71	5.26	16.06	8.35	2.53	0.23	0.23
YIL161W	YIL161W	6.33	9.15	29.24	22.51	26.44	8.61	6.97
YIL152W	YIL152W	7.01	10	22.89	7.48	4.56	5.36	6.53
YIL151C	YIL151C	6.14	6.41	24.03	9.55	20.36	5.46	3.23
YIL127C	YIL127C	8.12	6.03	27.56	16.09	8.17	4.31	7.58
YIL110W	MNI1	10.66	15.11	50.34	20.63	11.11	14.71	10.14
YIL108W	YIL108W	12.72	12.78	42.62	8.46	4.32	7.55	13.33
YIL096C	YIL096C	12.82	12.75	34.43	14.14	33.28	24.37	21.9
YIL091C	YIL091C	11.86	12	34.24	15.21	17.56	12.1	12.35
YIL077C	YIL077C	3.18	6.11	13.9	0.23	2.36	5.93	4.63
YIL067C	YIL067C	11.83	12.28	67.96	18.21	6.32	2.4	12.79
YIL055C	YIL055C	5.42	6.9	4.53	0.23	0.23	4.37	11.32
YIL039W	TED1	22.24	60.19	22.85	11.37	27.24	27.09	12.38
YIL014C-A	YIL014C-A	27.56	32.94	18.14	6.42	16.46	10.98	10.45
YIL002W-A	YIL002W-A	14.27	23.23	10.42	5.8	7.78	4.71	9.37
YIL001W	YIL001W	4.05	7.64	6.48	0.23	11.97	15.5	5.9
YIR016W	YIR016W	2.94	5.9	13.98	0.23	0.73	4.51	5.7
YIR035C	YIR035C	15.96	20.01	41.35	27.62	34.2	19.2	10.81
YIR036C	IRC24	32.97	46.45	90.25	50.03	42.61	31.88	57.25
YJL218W	YJL218W	27.09	25.9	131.35	40.88	76.7	57.91	59.02
YJL193W	YJL193W	4.42	6.65	24.84	3.11	5.3	6.48	3.42
YJL185C	YJL185C	13.52	12.39	20.05	1.92	6.05	12.85	16.01
YJL181W	YJL181W	5.58	5.26	24.32	0.23	0.23	2.41	4.81
YJL132W	YJL132W	12.49	15.07	47.55	4.15	6.67	5.13	13.07
YJL070C	YJL070C	5.41	9.32	27.82	10.24	5.59	0.23	5.63
YJL055W	YJL055W	20.04	25.51	23.3	7.49	10.46	9.29	10.08
YJL049W	YJL049W	3.56	11.57	19.93	1.91	8.14	14.42	3.38
YJL047C-A	YJL047C-A	20.48	24.86	18.35	5.82	3.82	3.24	4.41
YJL016W	YJL016W	8.54	9.66	23.94	5.41	3.6	4.48	6.82
YJR003C	YJR003C	3.35	10.96	10.37	2.22	4.99	7.41	2.56
YJR008W	YJR008W	5.83	8.67	17.4	0.23	2.5	8.68	14.83
YJR011C	YJR011C	9.64	17.43	13.96	6.15	24.11	20.6	7.9
YJR015W	YJR015W	26.99	25.91	89.02	17.84	13.45	20.86	40.34
YJR024C	MDE1	20.96	22.64	124.56	17.99	26.74	20.48	21.6
YJR030C	YJR030C	7.41	7.58	15.41	8.62	10	0.23	4.45
YJR039W	YJR039W	5.62	7.27	27.29	14.47	6.61	0.23	2.99
YJR054W	YJR054W	4.6	5.61	22.82	7.37	1.64	0.23	0.23
YJR056C	YJR056C	2.57	4.58	21.05	2.38	8.08	10.25	4.4
YJR085C	YJR085C	56.1	40.59	29.52	10.69	7.16	6.56	21.23
YJR107W	YJR107W	5.74	6.64	6.65	0.23	0.82	2.45	0.23
YJR111C	YJR111C	6.33	5.49	37.96	10.76	4.57	2.95	6.92
YJR112W-A	YJR112W-A	15.6	16.32	21.39	6.9	12.5	6.13	10.75
YJR116W	YJR116W	14.83	9.24	152.75	17.68	28.09	26.18	38.03
YJR124C	YJR124C	10.83	13.05	82.22	27.66	30.18	43.18	12.14
YJR129C	YJR129C	5.78	3.37	9.13	3.98	2.42	3.23	4.42
YJR141W	YJR141W	5.86	13.61	44.01	10.25	19.68	13.45	9.12
YJR142W	YJR142W	20.49	33.72	39.24	18.06	27.6	21.17	16.57
YKL215C	YKL215C	8.17	13.63	20.88	8.38	33.81	18.77	5.97
YKL171W	YKL171W	3.46	6.07	17.28	2.79	0.23	0.94	3.05
YKL151C	YKL151C	61.28	80.94	72.09	2.35	13.56	38.92	92.28
YKL133C	YKL133C	9.34	12.75	40.04	2.96	4.51	4.32	9.93
YKL121W	YKL121W	7.67	8.73	32.33	5.12	3.97	1.81	7.41
YKL100C	YKL100C	19.16	19.2	63.87	19.9	5.61	6.05	19.43
YKL077W	YKL077W	21.32	28.22	69.6	30.65	32.67	35.28	20.83
YKL075C	YKL075C	4.04	5.45	48.15	22.88	8.8	4.1	5.9
YKL063C	YKL063C	4.59	6.53	13.24	0.23	2.7	4.59	3.56
YKL047W	YKL047W	7.78	10.07	70.87	12.6	10.7	13.77	14.73
YKL033W-A	YKL033W-A	60.74	53.23	202.93	38.42	27.38	16.93	23.85
YKL023C-A	YKL023C-A	11.1	11.42	14.54	5.42	9.04	7.09	10.39
YKL023W	YKL023W	7.22	14.64	20.18	5.38	4.24	5.63	6.97
YKL018C-A	YKL018C-A	9.69	10.29	19.73	10.07	3.35	0.23	5.16
YKR011C	YKR011C	5.81	6.71	14.96	0.23	0.23	3.49	16.29
YKR018C	YKR018C	23.49	30.73	52.31	29.78	38.05	21.85	23.75
YKR023W	YKR023W	5.61	6.88	45.78	14.37	8.57	4.74	5.21
YKR043C	YKR043C	31.72	35.5	43.83	26.63	19.72	29.49	33.81
YKR051W	YKR051W	7.8	11.89	27.44	11.25	9.63	6.17	5.39
YKR070W	YKR070W	35.19	76.69	89.71	44.53	37.25	56.38	23.34
YLR001C	YLR001C	12.2	11.4	28.41	8.22	4.36	3.21	9.85
YLR003C	YLR003C	10.54	11.13	23.73	9.76	16.75	17.82	12.68
YLR036C	YLR036C	7.82	10.55	41.48	10.87	20.42	11.51	4.81
YLR040C	YLR040C	11.93	11.59	12.7	0.23	2.72	3.55	4.77
YLR042C	YLR042C	7.23	6.55	10.69	0.23	0.23	0.23	6.31
YLR046C	YLR046C	4.92	3.31	12.62	0.23	0.23	0.23	0.23
YLR049C	YLR049C	11.05	12.43	53.69	12	16.7	18.11	14.62
YLR050C	YLR050C	24.56	22.32	26.58	7.22	9.96	6.55	12.79
YLR057W	YLR057W	9.11	7.53	26.43	7.16	8.56	7.07	4.95
YLR063W	YLR063W	3.66	4.83	9.86	2.96	12.62	24.98	18.39
